"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-08",,"44","30"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-09",,"44","29"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-10",,"48","31"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-11",,"50","26"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-12",,"48","28"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-13",,"49","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-14",,"50","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-15",,"45","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-16",,"46","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-17",,"52","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-18",,"51","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-19",,"51","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-20",,"45","29"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-21",,"41","27"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-22",,"42","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-23",,"40","26"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-24",,"39","26"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-25",,"35","32"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-26",,"39","31"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-27",,"40","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-28",,"50","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-29",,"55","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-30",,"48","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2017-12-31",,"44","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-01",,"45","29"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-02",,"44","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-03",,"48","30"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-04",,"48","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-05",,"51","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-06",,"48","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-07",,"46","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-08",,"50","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-09",,"48","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-10",,"46","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-11",,"51","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-12",,"53","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-13",,"58","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-14",,"55","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-15",,"62","38"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-16",,"56","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-17",,"57","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-18",,"53","37"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-19",,"47","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-20",,"50","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-21",,"52","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-22",,"48","38"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-23",,"46","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-24",,"50","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-25",,"45","37"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-26",,"43","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-27",,"50","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-28",,"57","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-29",,"52","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-30",,"50","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-01-31",,"47","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-01",,"47","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-02",,"55","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-03",,"52","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-04",,"57","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-05",,"51","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-06",,"50","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-07",,"55","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-08",,"54","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-09",,"51","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-10",,"46","30"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-11",,"47","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-12",,"47","30"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-13",,"49","27"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-14",,"44","37"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-15",,"45","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-16",,"49","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-17",,"51","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-18",,"41","32"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-19",,"37","28"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-20",,"37","27"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-21",,"35","23"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-22",,"39","26"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-23",,"40","24"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-24",,"45","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-25",,"46","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-26",,"46","28"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-27",,"50","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-02-28",,"47","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-01",,"51","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-02",,"47","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-03",,"50","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-04",,"48","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-05",,"48","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-06",,"54","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-07",,"49","37"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-08",,"53","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-09",,"51","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-10",,"57","31"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-11",,"64","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-12",,"73","38"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-13",,"66","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-14",,"54","39"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-15",,"56","32"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-16",,"56","37"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-17",,"55","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-18",,"55","38"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-19",,"55","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-20",,"55","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-21",,"59","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-22",,"50","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-23",,"49","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-24",,"49","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-25",,"53","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-26",,"48","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-27",,"54","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-28",,"54","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-29",,"56","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-30",,"59","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-03-31",,"59","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-01",,"52","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-02",,"54","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-03",,"51","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-04",,"49","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-05",,"57","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-06",,"66","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-07",,"57","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-08",,"53","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-09",,"62","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-10",,"61","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-11",,"55","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-12",,"53","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-13",,"54","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-14",,"53","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-15",,"52","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-16",,"49","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-17",,"54","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-18",,"58","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-19",,"62","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-20",,"62","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-21",,"58","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-22",,"59","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-23",,"68","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-24",,"74","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-25",,"72","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-26",,"78","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-27",,"60","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-28",,"58","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-29",,"61","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-04-30",,"58","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-01",,"62","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-02",,"69","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-03",,"75","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-04",,"64","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-05",,"67","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-06",,"76","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-07",,"69","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-08",,"76","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-09",,"67","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-10",,"61","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-11",,"67","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-12",,"76","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-13",,"82","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-14",,"84","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-15",,"69","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-16",,"68","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-17",,"65","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-18",,"66","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-19",,"72","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-20",,"67","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-21",,"70","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-22",,"76","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-23",,"81","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-24",,"70","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-25",,"66","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-26",,"67","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-27",,"75","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-28",,"71","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-29",,"65","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-30",,"67","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-05-31",,"65","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-01",,"66","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-02",,"76","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-03",,"63","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-04",,"67","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-05",,"69","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-06",,"76","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-07",,"68","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-08",,"64","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-09",,"63","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-10",,"62","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-11",,"69","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-12",,"66","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-13",,"68","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-14",,"66","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-15",,"72","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-16",,"79","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-17",,"87","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-18",,"87","60"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-19",,"86","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-20",,"84","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-21",,"70","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-22",,"71","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-23",,"72","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-24",,"75","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-25",,"70","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-26",,"71","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-27",,"68","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-28",,"67","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-29",,"71","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-06-30",,"65","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-01",,"71","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-02",,"69","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-03",,"74","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-04",,"81","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-05",,"86","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-06",,"80","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-07",,"75","60"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-08",,"78","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-09",,"74","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-10",,"76","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-11",,"79","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-12",,"86","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-13",,"85","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-14",,"84","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-15",,"90","64"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-16",,"90","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-17",,"86","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-18",,"78","60"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-19",,"69","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-20",,"74","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-21",,"78","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-22",,"84","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-23",,"89","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-24",,"88","62"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-25",,"89","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-26",,"91","65"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-27",,"88","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-28",,"85","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-29",,"89","62"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-30",,"89","64"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-07-31",,"80","60"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-01",,"75","60"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-02",,"69","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-03",,"75","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-04",,"79","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-05",,"84","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-06",,"85","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-07",,"88","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-08",,"91","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-09",,"90","62"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-10",,"82","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-11",,"75","62"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-12",,"73","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-13",,"75","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-14",,"82","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-15",,"84","62"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-16",,"73","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-17",,"74","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-18",,"79","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-19",,"77","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-20",,"81","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-21",,"87","63"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-22",,"90","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-23",,"73","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-24",,"70","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-25",,"65","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-26",,"66","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-27",,"76","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-28",,"82","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-29",,"77","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-30",,"74","61"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-08-31",,"71","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-01",,"72","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-02",,"76","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-03",,"74","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-04",,"74","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-05",,"79","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-06",,"85","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-07",,"75","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-09",,"77","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-10",,"69","58"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-11",,"69","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-12",,"68","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-13",,"70","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-14",,"68","54"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-15",,"64","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-16",,"65","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-17",,"66","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-18",,"66","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-19",,"68","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-20",,"66","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-21",,"72","59"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-22",,"69","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-23",,"67","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-24",,"67","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-25",,"67","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-26",,"70","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-27",,"72","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-28",,"76","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-29",,"69","52"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-09-30",,"65","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-01",,"64","57"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-02",,"63","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-03",,"56","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-04",,"60","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-05",,"53","44"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-06",,"60","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-07",,"57","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-08",,"57","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-09",,"61","51"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-10",,"63","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-11",,"62","47"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-12",,"63","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-13",,"62","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-14",,"66","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-15",,"64","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-16",,"68","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-17",,"70","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-18",,"69","42"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-19",,"60","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-20",,"58","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-21",,"57","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-22",,"54","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-23",,"56","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-24",,"61","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-25",,"57","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-26",,"64","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-27",,"57","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-28",,"58","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-29",,"55","41"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-30",,"57","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-10-31",,"59","50"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-01",,"63","56"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-02",,"63","55"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-03",,"56","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-04",,"62","53"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-05",,"57","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-06",,"56","46"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-07",,"53","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-08",,"50","34"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-09",,"44","32"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-10",,"52","38"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-11",,"51","35"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-12",,"60","32"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-13",,"54","36"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-14",,"57","45"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-15",,"57","49"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-16",,"55","48"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-17",,"55","40"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-18",,"53","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-19",,"54","32"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-20",,"52","33"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-21",,"52","43"
"USW00024234","SEATTLE BOEING FIELD, WA US","2018-11-22",,"52","44"
