,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transaction date,Transaction Description,Doc Number,Sale Amount,Gallons,Document Reference,Payment Amount,Group,Gallon Consumption,Running total,Month,Year,Month-Year,Monthly Temp (F),,,,Month,Year,Total Gal,Nonzero Gal,Monthly Avg T,,,,,,
2/27/2020,MAINTENANCE,1110541878,"($1,467.16)",0, ,$0.00,65146961,"293,833.70","($10,871.58)",2,2020,Feb-20,,,,,,,,,,,,,,,
2/27/2020,MAINTENANCE,1110645273,"($1,436.49)",0, ,$0.00,65146961,"293,833.70","($12,308.07)",2,2020,Feb-20,,,,,,,,,,,,,,,
2/27/2020,MAINTENANCE,1110690048,"($1,078.46)",0, ,$0.00,65146961,"293,833.70","($13,386.53)",2,2020,Feb-20,,,,,,,,,,,,,,,
2/27/2020,MAINTENANCE,OA-13995224,$30.00,0, ,$0.00,65146961,"293,833.70","($13,356.53)",2,2020,Feb-20,,,,,,,,,,,,,,,
2/27/2020,MAINTENANCE,RNT8145835PY,"$6,815.61",0,RNT8145835,$0.00,65146961,"293,833.70","($6,540.92)",2,2020,Feb-20,,,,,,,,,,,,,,,
3/4/2020,PROPANE INDEX,1110866671,"$1,558.87",1202, ,$0.00,65241333,"295,035.70","($4,982.05)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/16/2020,PROPANE INDEX,1111049064,$937.28,730.2, ,$0.00,65402166,"295,765.90","($4,044.77)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/17/2020,PROPANE INDEX,1111057605,"$1,133.93",883.4, ,$0.00,65420366,"296,649.30","($2,910.84)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/25/2020,MAINTENANCE,1110866671,"($1,558.87)",0, ,$0.00,65527575,"296,649.30","($4,469.71)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/25/2020,MAINTENANCE,1111049064,($937.28),0, ,$0.00,65527575,"296,649.30","($5,406.99)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/25/2020,MAINTENANCE,1111057605,"($1,133.93)",0, ,$0.00,65527575,"296,649.30","($6,540.92)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/25/2020,MAINTENANCE,RNT8145835PY,"$3,630.08",0,RNT8145835,$0.00,65527575,"296,649.30","($2,910.84)",3,2020,Mar-20,,,,,,,,,,,,,,,
3/29/2020,PROPANE INDEX,1111208782,"$1,410.03",1098.5, ,$0.00,65579396,"297,747.80","($1,500.81)",3,2020,Mar-20,,,,,,,,,,,,,,,
4/9/2020,MAINTENANCE,1111208782,"($1,410.03)",0, ,$0.00,65705677,"297,747.80","($2,910.84)",4,2020,Apr-20,,,,,,,,,,,,,,,
4/9/2020,MAINTENANCE,RNT8145835PY,"$1,410.03",0,RNT8145835,$0.00,65705677,"298,622.80",($420.18),4,2020,Apr-20,,,,,,,,,,,,,,,
4/9/2020,PROPANE INDEX,1111374230,"$1,080.63",875, ,$0.00,65717462,"298,622.80","($1,830.21)",4,2020,Apr-20,,,,,,,,,,,,,,,
4/21/2020,PROPANE INDEX,1111543279,$762.77,621.5, ,$0.00,65868564,"299,244.30",$342.59,4,2020,Apr-20,,,,,,,,,,,,,,,
5/8/2020,PROPANE INDEX,1111678336,$784.63,627.7, ,$0.00,66044322,"299,872.00","$1,127.22",5,2020,May-20,,,,,,,,,,,,,,,
5/21/2020,MAINTENANCE,1111374230,"($1,080.63)",0, ,$0.00,66172276,"299,872.00",($296.00),5,2020,May-20,,,,,,,,,,,,,,,
5/21/2020,MAINTENANCE,1111543279,($762.77),0, ,$0.00,66172276,"299,872.00","($1,058.77)",5,2020,May-20,,,,,,,,,,,,,,,
5/21/2020,MAINTENANCE,OA-14221760,$342.59,0,5005595,$0.00,66172276,"299,872.00",($716.18),5,2020,May-20,,,,,,,,,,,,,,,
5/21/2020,MAINTENANCE,RNT8145835PY,"$1,500.81",0,RNT8145835,$0.00,66172276,"299,872.00",$784.63,5,2020,May-20,,,,,,,,,,,,,,,
6/12/2020,PROPANE INDEX,1112030518,$999.32,795, ,$0.00,66366157,"300,667.00","$1,783.95",6,2020,Jun-20,,,,,,,,,,,,,,,
8/4/2020,PROPANE INDEX,1112458122,$960.43,782.3, ,$0.00,66808081,"301,449.30",$960.43,8,2020,Aug-20,,,,,,,,,,,,,,,
8/26/2020,000000001857419,RNT8397621,$12.00,0, ,$0.00,66994621,"301,449.30",$972.43,8,2020,Aug-20,,,,,,,,,,,,,,,
9/21/2020,PROPANE BULK,1112900912,"$2,599.54",881.5, ,$0.00,67218822,"302,330.80","$3,571.97",9,2020,Sep-20,,,,,,,,,,,,,,,
9/22/2020,MAINTENANCE,1112900912,"($2,599.54)",0, ,$0.00,67230077,"302,330.80",$972.43,9,2020,Sep-20,,,,,,,,,,,,,,,
9/22/2020,MAINTENANCE,1112900912C1,"$2,599.54",0,1112900912,$0.00,67230077,"304,093.80","$2,111.50",9,2020,Sep-20,,,,,,,,,,,,,,,
9/22/2020,PROPANE BULK,1112900912B1,"$1,139.07",881.5,1112900912C1,$0.00,67229938,"303,212.30","$2,111.50",9,2020,Sep-20,,,,,,,,,,,,,,,
9/22/2020,ADJUSTMENT,1112900912C1,"($2,599.54)",881.5,1112900912,$0.00,67229938,"304,093.80",($488.04),9,2020,Sep-20,,,,,,,,,,,,,,,
9/24/2020,000000001857421,RNT8443284,$120.00,0, ,$0.00,67243683,"304,093.80","$2,231.50",9,2020,Sep-20,,,,,,,,,,,,,,,
9/28/2020,MAINTENANCE,1112458122,($960.43),0, ,$0.00,67273240,"304,093.80",$299.51,9,2020,Sep-20,,,,,,,,,,,,,,,
9/28/2020,MAINTENANCE,OA-14475092,$972.43,0,87124,$0.00,67273240,"304,093.80","$1,271.94",9,2020,Sep-20,,,,,,,,,,,,,,,
9/28/2020,MAINTENANCE,RNT8397621,($12.00),0, ,$0.00,67273240,"304,093.80","$1,259.94",9,2020,Sep-20,,,,,,,,,,,,,,,
10/2/2020,OTODATA INSTALL MONITOR,1113026841,$0.00,0,1113026841,$0.00,0,"304,093.80","$1,259.94",10,2020,Oct-20,,,,,,,,,,,,,,,
10/8/2020,PROPANE INDEX,1113069840,$684.14,461.2, ,$0.00,67380387,"304,555.00","$1,944.08",10,2020,Oct-20,,,,,,,,,,,,,,,
10/18/2020,PROPANE INDEX,1113138373,$463.92,312.3, ,$0.00,67473338,"304,867.30","$2,408.00",10,2020,Oct-20,,,,,,,,,,,,,,,
10/26/2020,PROPANE INDEX,1113254055,"$1,885.31",1255.2, ,$0.00,67571417,"306,122.50","$4,293.31",10,2020,Oct-20,,,,,,,,,,,,,,,
11/6/2020,PROPANE INDEX,1113370879,"$1,294.89",839.8, ,$0.00,67701429,"306,962.30","$5,588.20",11,2020,Nov-20,,,,,,,,,,,,,,,
11/16/2020,PROPANE INDEX,1113482505,"$1,401.86",910, ,$0.00,67810544,"307,872.30","$6,990.06",11,2020,Nov-20,,,,,,,,,,,,,,,
11/20/2020,PROPANE INDEX,1113533191,"$1,125.98",730.4, ,$0.00,67877351,"308,602.70","$8,116.04",11,2020,Nov-20,,,,,,,,,,,,,,,
12/1/2020,PROPANE INDEX,1113667929,"$1,945.41",1250.1, ,$0.00,67993885,"309,852.80","$4,510.45",12,2020,Dec-20,,,,,,,,,,,,,,,
12/11/2020,ADJUSTMENT,FC-13861138,($2.25),0, ,$0.00,68117240,"310,827.70","$6,016.96",12,2020,Dec-20,,,,,,,,,,,,,,,
12/11/2020,PROPANE INDEX,1113810144,"$1,508.76",974.9, ,$0.00,68130214,"310,827.70","$6,019.21",12,2020,Dec-20,,,,,,,,,,,,,,,
12/18/2020,PROPANE INDEX,1113923646,"$1,667.10",1025.4, ,$0.00,68230770,"311,853.10","$7,684.06",12,2020,Dec-20,,,,,,,,,,,,,,,
12/26/2020,PROPANE INDEX,1114020398,"$2,014.75",1214, ,$0.00,68331163,"313,067.10","$1,580.52",12,2020,Dec-20,,,,,,,,,,,,,,,
1/5/2021,PROPANE INDEX,1114145333,"$2,166.42",1204.3, ,$0.00,68465520,"314,271.40","$3,746.94",1,2021,Jan-21,,,,,,,,,,,,,,,
1/14/2021,PROPANE INDEX,1114285123,"$2,150.26",1100.1, ,$0.00,68616279,"315,371.50","$5,897.20",1,2021,Jan-21,,,,,,,,,,,,,,,
1/20/2021,PROPANE INDEX,1114355974,"$1,589.42",750.4, ,$0.00,68706435,"316,121.90","$7,486.62",1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,1113667929,"($1,945.41)",0, ,$0.00,68756368,"316,121.90","$3,960.69",1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,1113810144,"($1,508.76)",0, ,$0.00,68756368,"316,121.90","$2,451.93",1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,1113923646,"($1,667.10)",0, ,$0.00,68756368,"316,121.90",$784.83,1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,1114020398,"($2,014.75)",0, ,$0.00,68756368,"316,121.90","($1,229.92)",1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,OA-14663448,"$1,259.94",0,5005862811,$0.00,68756368,"316,121.90",$30.02,1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,OA-14752644,"$4,295.56",0, ,$0.00,68756368,"316,121.90","$4,325.58",1,2021,Jan-21,,,,,,,,,,,,,,,
1/23/2021,MAINTENANCE,OA-14849898,"$1,580.52",0,5006035061,$0.00,68756368,"316,121.90","$5,906.10",1,2021,Jan-21,,,,,,,,,,,,,,,
1/30/2021,PROPANE INDEX,1114517794,"$1,895.40",900, ,$0.00,68867034,"317,021.90","$7,801.50",1,2021,Jan-21,,,,,,,,,,,,,,,
2/5/2021,PROPANE INDEX,1114607797,"$2,487.81",1246.4, ,$0.00,68968871,"318,268.30","$10,289.31",2,2021,Feb-21,,,,,,,,,,,,,,,
2/12/2021,PROPANE INDEX,1114713715,"$1,004.67",517.9, ,$0.00,69089459,"318,786.20","$11,293.98",2,2021,Feb-21,,,,,,,,,,,,,,,
2/16/2021,PROPANE INDEX,1114763165,"$2,569.82",1318.6, ,$0.00,69136679,"320,104.80","$13,863.80",2,2021,Feb-21,,,,,,,,,,,,,,,
2/26/2021,PROPANE INDEX,1114934748,"$2,772.42",1349.9, ,$0.00,69310805,"321,454.70","$10,733.20",2,2021,Feb-21,,,,,,,,,,,,,,,
3/9/2021,PROPANE INDEX,1115068384,"$2,006.19",991.3, ,$0.00,69458643,"322,446.00","$12,739.39",3,2021,Mar-21,,,,,,,,,,,,,,,
3/18/2021,PROPANE INDEX,1115183680,"$2,682.75",1325.6, ,$0.00,69595643,"323,771.60","$15,422.14",3,2021,Mar-21,,,,,,,,,,,,,,,
3/29/2021,PROPANE INDEX,1115306591,"$1,977.74",1069.8, ,$0.00,69727793,"324,841.40","$4,665.72",3,2021,Mar-21,,,,,,,,,,,,,,,
4/5/2021,PROPANE INDEX,1115307415,"$1,571.03",849.8, ,$0.00,69804014,"325,691.20","$6,236.75",4,2021,Apr-21,,,,,,,,,,,,,,,
4/16/2021,PROPANE INDEX,1115500715,"$1,736.80",1000, ,$0.00,69936813,"326,691.20","$7,973.55",4,2021,Apr-21,,,,,,,,,,,,,,,
4/22/2021,MAINTENANCE,1115183680,"($2,682.75)",0, ,$0.00,69998229,"326,691.20","$2,608.05",4,2021,Apr-21,,,,,,,,,,,,,,,
4/22/2021,MAINTENANCE,OA-15103139,"$2,682.75",0,5006223479,$0.00,69998229,"326,691.20","$5,290.80",4,2021,Apr-21,,,,,,,,,,,,,,,
5/5/2021,PROPANE INDEX,1115680152,"$1,171.04",740.6, ,$0.00,70113922,"327,431.80","$6,461.84",5,2021,May-21,,,,,,,,,,,,,,,
5/10/2021,PROPANE INDEX,1115732366,"$1,749.94",1111, ,$0.00,70154122,"328,542.80","$8,211.78",5,2021,May-21,,,,,,,,,,,,,,,
5/28/2021,MAINTENANCE,1115306591,"($1,977.74)",0, ,$0.00,70328566,"328,542.80",$947.15,5,2021,May-21,,,,,,,,,,,,,,,
5/28/2021,MAINTENANCE,1115307415,"($1,571.03)",0, ,$0.00,70328566,"328,542.80",($623.88),5,2021,May-21,,,,,,,,,,,,,,,
5/28/2021,MAINTENANCE,1115500715,"($1,736.80)",0, ,$0.00,70328566,"328,542.80","($2,360.68)",5,2021,May-21,,,,,,,,,,,,,,,
5/28/2021,MAINTENANCE,FC-14088232,($5.23),0,900255,$0.00,70328566,"328,542.80","($2,365.91)",5,2021,May-21,,,,,,,,,,,,,,,
5/28/2021,MAINTENANCE,OA-15163544,"$5,290.80",0,5006281810,$0.00,70328566,"328,542.80","$2,924.89",5,2021,May-21,,,,,,,,,,,,,,,
5/30/2021,PROPANE INDEX,1115924779,"$1,309.45",826.1, ,$0.00,70342785,"329,368.90","$4,234.34",5,2021,May-21,,,,,,,,,,,,,,,
7/13/2021,ADJUSTMENT,FC-14209166,($3.91),0, ,$0.00,70710561,"329,368.90","$4,232.83",7,2021,Jul-21,,,,,,,,,,,,,,,
7/13/2021,ADJUSTMENT,FC-14267940,($2.40),0, ,$0.00,70710561,"329,368.90","$4,230.43",7,2021,Jul-21,,,,,,,,,,,,,,,
7/16/2021,MAINTENANCE,1115680152,"($1,171.04)",0, ,$0.00,70748500,"329,368.90","($1,177.35)",7,2021,Jul-21,,,,,,,,,,,,,,,
7/16/2021,MAINTENANCE,1115732366,"($1,749.94)",0, ,$0.00,70748500,"329,368.90","($2,927.29)",7,2021,Jul-21,,,,,,,,,,,,,,,
7/16/2021,MAINTENANCE,1115924779,"($1,309.45)",0, ,$0.00,70748500,"329,368.90","($4,236.74)",7,2021,Jul-21,,,,,,,,,,,,,,,
7/16/2021,ADJUSTMENT,OA-15242595,$6.31,0, ,$0.00,70748500,"329,368.90","($4,230.43)",7,2021,Jul-21,,,,,,,,,,,,,,,
7/16/2021,MAINTENANCE,OA-15242595,"$4,230.43",0,5006397338,$0.00,70748500,"329,368.90",$0.00,7,2021,Jul-21,,,,,,,,,,,,,,,
7/25/2021,PROPANE INDEX,1116398572,"$1,023.68",600.4, ,$0.00,70842883,"329,969.30","$1,023.68",7,2021,Jul-21,,,,,,,,,,,,,,,
8/26/2021,MAINTENANCE,1116398572,"($1,023.68)",0, ,$0.00,71114818,"329,969.30","($1,023.68)",8,2021,Aug-21,,,,,,,,,,,,,,,
8/26/2021,MAINTENANCE,OA-15317835,"$1,023.68",0,5006450637,$0.00,71114818,"329,969.30",$0.00,8,2021,Aug-21,,,,,,,,,,,,,,,
8/26/2021,000000001857419,RNT8903734,$12.00,0, ,$0.00,71109634,"329,969.30",$12.00,8,2021,Aug-21,,,,,,,,,,,,,,,
9/13/2021,PROPANE INDEX,1116807089,"$1,596.93",846.1, ,$0.00,71264763,"330,815.40","$1,608.93",9,2021,Sep-21,,,,,,,,,,,,,,,
9/16/2021,MAINTENANCE,OA-15358996,$12.00,0,5006506282,$0.00,71302342,"330,815.40","$1,608.93",9,2021,Sep-21,,,,,,,,,,,,,,,
9/16/2021,MAINTENANCE,RNT8903734,($12.00),0, ,$0.00,71302342,"330,815.40","$1,596.93",9,2021,Sep-21,,,,,,,,,,,,,,,
9/24/2021,000000001857421,RNT8949506,$120.00,0, ,$0.00,71370742,"330,815.40","$1,716.93",9,2021,Sep-21,,,,,,,,,,,,,,,
10/12/2021,PROPANE INDEX,1117067804,"$2,443.25",1051.9, ,$0.00,71541064,"331,867.30","$4,160.18",10,2021,Oct-21,,,,,,,,,,,,,,,
10/16/2021,MAINTENANCE,1116807089,"($1,596.93)",0, ,$0.00,71590360,"331,867.30",$726.32,10,2021,Oct-21,,,,,,,,,,,,,,,
10/16/2021,MAINTENANCE,OA-15426190,"$1,836.93",0,5006561874,$0.00,71590360,"331,867.30","$2,563.25",10,2021,Oct-21,,,,,,,,,,,,,,,
10/16/2021,MAINTENANCE,RNT8949506,($240.00),0, ,$0.00,71590360,"331,867.30","$2,323.25",10,2021,Oct-21,,,,,,,,,,,,,,,
10/28/2021,MAINTENANCE,1117067804,($120.00),0, ,$0.00,71722039,"331,867.30","$2,203.25",10,2021,Oct-21,,,,,,,,,,,,,,,
10/28/2021,MAINTENANCE,RNT8949506,$120.00,0, ,$0.00,71722039,"332,928.30","$4,755.38",10,2021,Oct-21,,,,,,,,,,,,,,,
10/28/2021,PROPANE INDEX,1117230473,"$2,432.13",1061, ,$0.00,71729467,"332,928.30","$4,635.38",10,2021,Oct-21,,,,,,,,,,,,,,,
11/3/2021,PROPANE INDEX,1117288541,"$1,975.81",865.9, ,$0.00,71791005,"333,794.20","$6,731.19",11,2021,Nov-21,,,,,,,,,,,,,,,
11/13/2021,PROPANE INDEX,2017580379,$202.37,75, ,$0.00,71905960,"334,960.10","$9,616.63",11,2021,Nov-21,,,,,,,,,,,,,,,
11/13/2021,PROPANE BULK,1117320436,$426.77,90.9, ,$0.00,71905960,"333,885.10","$7,157.96",11,2021,Nov-21,,,,,,,,,,,,,,,
11/13/2021,PROPANE INDEX,1117391540,"$2,256.30",1000, ,$0.00,71905960,"334,885.10","$9,414.26",11,2021,Nov-21,,,,,,,,,,,,,,,
11/14/2021,SERVICE LABOR,2017692766,$125.00,0, ,$0.00,71912952,"334,960.10","$9,741.63",11,2021,Nov-21,,,,,,,,,,,,,,,
11/15/2021,SERVICE NO CHARGE,1117405910,$0.00,0,1117405910,$0.00,0,"334,960.10","$9,741.63",11,2021,Nov-21,,,,,,,,,,,,,,,
11/24/2021,MAINTENANCE,1117320436,($426.77),0, ,$0.00,72047270,"334,960.10","$9,316.01",11,2021,Nov-21,,,,,,,,,,,,,,,
11/24/2021,MAINTENANCE,1117320436C1,$426.77,0,1117320436,$0.00,72047270,"335,141.90","$9,537.10",11,2021,Nov-21,,,,,,,,,,,,,,,
11/24/2021,PROPANE BULK,1117320436B1,$221.09,90.9,1117320436C1,$0.00,72047103,"335,051.00","$9,537.10",11,2021,Nov-21,,,,,,,,,,,,,,,
11/24/2021,ADJUSTMENT,1117320436C1,($426.77),90.9,1117320436,$0.00,72047103,"335,141.90","$9,110.33",11,2021,Nov-21,,,,,,,,,,,,,,,
11/24/2021,PROPANE INDEX,1117518119,"$2,553.64",1147.6, ,$0.00,72047103,"336,289.50","$12,090.74",11,2021,Nov-21,,,,,,,,,,,,,,,
11/30/2021,MAINTENANCE,1117067804,"($2,323.25)",0, ,$0.00,72109752,"336,289.50","$7,444.24",11,2021,Nov-21,,,,,,,,,,,,,,,
11/30/2021,MAINTENANCE,OA-15555222,"$2,323.25",0,5006616703,$0.00,72109752,"336,289.50","$9,767.49",11,2021,Nov-21,,,,,,,,,,,,,,,
12/6/2021,PROPANE INDEX,1117619786,"$2,998.68",1347.6, ,$0.00,72178626,"337,637.10","$12,766.17",12,2021,Dec-21,,,,,,,,,,,,,,,
12/17/2021,PROPANE INDEX,1117782352,"$2,225.20",1000, ,$0.00,72338733,"338,637.10","$2,900.63",12,2021,Dec-21,,,,,,,,,,,,,,,
12/18/2021,PROPANE INDEX,1117786410,$890.08,400, ,$0.00,72345053,"339,037.10","$3,790.71",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,1117230473,"($2,432.13)",0, ,$0.00,72346642,"339,037.10","$1,358.58",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,1117288541,"($1,975.81)",0, ,$0.00,72346642,"339,037.10",($617.23),12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,1117320436B1,($221.09),0,1117320436C1,$0.00,72346642,"339,037.10",($838.32),12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,1117391540,"($2,256.30)",0, ,$0.00,72346642,"339,037.10","($3,094.62)",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,1117518119,"($2,553.64)",0, ,$0.00,72346642,"339,037.10","($5,648.26)",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,2017580379,($202.37),0, ,$0.00,72346642,"339,037.10","($5,850.63)",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,2017692766,($125.00),0, ,$0.00,72346642,"339,037.10","($5,975.63)",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,FC-14542825,($1.15),0,900263,$0.00,72346642,"339,037.10","($5,976.78)",12,2021,Dec-21,,,,,,,,,,,,,,,
12/19/2021,MAINTENANCE,OA-15606643,"$9,767.49",0,5006676652,$0.00,72346642,"339,037.10","$3,790.71",12,2021,Dec-21,,,,,,,,,,,,,,,
12/29/2021,PROPANE INDEX,1117917541,"$3,221.80",1461, ,$0.00,72484041,"340,498.10","$7,012.51",12,2021,Dec-21,,,,,,,,,,,,,,,
1/8/2022,PROPANE INDEX,1118041267,"$2,316.78",1050.6, ,$0.00,72604295,"341,548.70","$9,329.29",1,2022,Jan-22,,,,,,,,,,,,,,,
1/12/2022,MAINTENANCE,1117619786,"($2,323.25)",0, ,$0.00,72649902,"341,548.70","$7,006.04",1,2022,Jan-22,,,,,,,,,,,,,,,
1/12/2022,MAINTENANCE,OA-15606643,"$2,323.25",0,5006676652,$0.00,72649902,"341,548.70","$9,329.29",1,2022,Jan-22,,,,,,,,,,,,,,,
1/21/2022,PROPANE INDEX,1118189244,"$1,890.60",839, ,$0.00,72804584,"342,387.70","$11,219.89",1,2022,Jan-22,,,,,,,,,,,,,,,
2/4/2022,PROPANE INDEX,1118415516,"$2,809.78",1164, ,$0.00,73011369,"343,551.70","$14,031.03",2,2022,Feb-22,,,,,,,,,,,,,,,
2/11/2022,MAINTENANCE,1117619786,($675.43),0, ,$0.00,73098793,"343,551.70","$9,564.89",2,2022,Feb-22,,,,,,,,,,,,,,,
2/11/2022,MAINTENANCE,1117782352,"($2,225.20)",0, ,$0.00,73098793,"343,551.70","$7,339.69",2,2022,Feb-22,,,,,,,,,,,,,,,
2/11/2022,MAINTENANCE,1117786410,($890.08),0, ,$0.00,73098793,"343,551.70","$6,449.61",2,2022,Feb-22,,,,,,,,,,,,,,,
2/11/2022,ADJUSTMENT,FC-14669605,($1.36),0, ,$0.00,73098793,"343,551.70","$6,448.25",2,2022,Feb-22,,,,,,,,,,,,,,,
2/11/2022,MAINTENANCE,OA-15780671,"$3,790.71",0,5006739550,$0.00,73098793,"343,551.70","$10,238.96",2,2022,Feb-22,,,,,,,,,,,,,,,
2/18/2022,MAINTENANCE,1117917541,"($3,221.80)",0, ,$0.00,73210489,"343,551.70","($3,223.16)",2,2022,Feb-22,,,,,,,,,,,,,,,
2/18/2022,MAINTENANCE,1118041267,"($2,316.78)",0, ,$0.00,73210489,"343,551.70","($5,539.94)",2,2022,Feb-22,,,,,,,,,,,,,,,
2/18/2022,MAINTENANCE,1118189244,"($1,890.60)",0, ,$0.00,73210489,"343,551.70","($7,430.54)",2,2022,Feb-22,,,,,,,,,,,,,,,
2/18/2022,MAINTENANCE,1118415516,"($2,809.78)",0, ,$0.00,73210489,"343,551.70","($10,240.32)",2,2022,Feb-22,,,,,,,,,,,,,,,
2/18/2022,ADJUSTMENT,OA-15801840,$1.36,0, ,$0.00,73210489,"343,551.70","($10,238.96)",2,2022,Feb-22,,,,,,,,,,,,,,,
2/18/2022,MAINTENANCE,OA-15801840,"$10,238.96",0,5006803995,$0.00,73210489,"343,551.70",$0.00,2,2022,Feb-22,,,,,,,,,,,,,,,
2/19/2022,PROPANE INDEX,1118606868,"$2,641.21",1100, ,$0.00,73231581,"344,651.70","$2,641.21",2,2022,Feb-22,,,,,,,,,,,,,,,
3/4/2022,PROPANE INDEX,1118785820,"$2,634.20",1101.3, ,$0.00,73426669,"345,753.00","$5,275.41",3,2022,Mar-22,,,,,,,,,,,,,,,
3/16/2022,PROPANE INDEX,1118926275,"$2,511.21",1053.8, ,$0.00,73581091,"346,806.80","$7,786.62",3,2022,Mar-22,,,,,,,,,,,,,,,
3/18/2022,MAINTENANCE,1118606868,"($2,641.21)",0, ,$0.00,73617501,"346,806.80","$2,504.20",3,2022,Mar-22,,,,,,,,,,,,,,,
3/18/2022,MAINTENANCE,OA-15881018,"$2,641.21",0,5006869750,$0.00,73617501,"346,806.80","$5,145.41",3,2022,Mar-22,,,,,,,,,,,,,,,
3/21/2022,PROPANE INDEX,1118961789,"$1,764.61",740.5, ,$0.00,73644535,"347,547.30","$6,910.02",3,2022,Mar-22,,,,,,,,,,,,,,,
3/30/2022,PROPANE INDEX,1119077248,"$1,118.58",469.4, ,$0.00,73749695,"348,016.70","$8,028.60",3,2022,Mar-22,,,,,,,,,,,,,,,
4/1/2022,PROPANE INDEX,1119106352,"$2,098.47",880.6, ,$0.00,73776752,"348,897.30","$10,127.07",4,2022,Apr-22,,,,,,,,,,,,,,,
4/14/2022,PROPANE INDEX,1119229129,$961.78,403.6, ,$0.00,73917513,"349,300.90","$11,088.85",4,2022,Apr-22,,,,,,,,,,,,,,,
4/15/2022,ADJUSTMENT,1119229129R1,($961.78),-403.6,1119229129,$0.00,73932748,"348,897.30","$9,165.29",4,2022,Apr-22,,,,,,,,,,,,,,,
4/15/2022,MAINTENANCE,1119229129R1,$961.78,0,1119229129,$0.00,73932902,"348,897.30","$10,127.07",4,2022,Apr-22,,,,,,,,,,,,,,,
4/15/2022,MAINTENANCE,1119229129,($961.78),0, ,$0.00,73932902,"349,300.90","$10,127.07",4,2022,Apr-22,,,,,,,,,,,,,,,
4/15/2022,PROPANE INDEX,1119243127,"$3,108.39",1304.4, ,$0.00,73932748,"350,201.70","$13,235.46",4,2022,Apr-22,,,,,,,,,,,,,,,
4/24/2022,MAINTENANCE,1118785820,"($2,634.20)",0, ,$0.00,74010929,"350,201.70","$3,691.24",4,2022,Apr-22,,,,,,,,,,,,,,,
4/24/2022,MAINTENANCE,1118926275,"($2,511.21)",0, ,$0.00,74010929,"350,201.70","$1,180.03",4,2022,Apr-22,,,,,,,,,,,,,,,
4/24/2022,MAINTENANCE,1118961789,"($1,764.61)",0, ,$0.00,74010929,"350,201.70",($584.58),4,2022,Apr-22,,,,,,,,,,,,,,,
4/24/2022,MAINTENANCE,OA-15946904,"$6,910.02",0,5006934816,$0.00,74010929,"350,201.70","$6,325.44",4,2022,Apr-22,,,,,,,,,,,,,,,
4/27/2022,PROPANE INDEX,1119229135,"$2,380.38",998.9, ,$0.00,74047123,"351,200.60","$8,705.82",4,2022,Apr-22,,,,,,,,,,,,,,,
5/10/2022,PROPANE INDEX,1119229130,"$2,621.54",1100.1, ,$0.00,74166451,"352,300.70","$11,327.36",5,2022,May-22,,,,,,,,,,,,,,,
5/19/2022,MAINTENANCE,1119077248,"($1,118.58)",0, ,$0.00,74248208,"352,300.70","$3,883.34",5,2022,May-22,,,,,,,,,,,,,,,
5/19/2022,MAINTENANCE,1119106352,"($2,098.47)",0, ,$0.00,74248208,"352,300.70","$1,784.87",5,2022,May-22,,,,,,,,,,,,,,,
5/19/2022,MAINTENANCE,1119243127,"($3,108.39)",0, ,$0.00,74248208,"352,300.70","($1,323.52)",5,2022,May-22,,,,,,,,,,,,,,,
5/19/2022,MAINTENANCE,OA-15987411,"$6,325.44",0,5006995647,$0.00,74248208,"352,300.70","$5,001.92",5,2022,May-22,,,,,,,,,,,,,,,
5/26/2022,PROPANE INDEX,1119637038,"$1,942.34",852.5, ,$0.00,74317150,"353,153.20","$6,944.26",5,2022,May-22,,,,,,,,,,,,,,,
6/15/2022,PROPANE INDEX,1119783336,"$1,260.27",576.6, ,$0.00,74486819,"353,729.80","$8,204.53",6,2022,Jun-22,,,,,,,,,,,,,,,
